Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-1171,2024-01-08,2024-01-13,Second Class,CUS-1968,Customer_449,Home Office,East,Furniture,Cabinet,Cabinet - Furniture,352.1,1,0.0,84.69
ORD-1172,2024-04-14,2024-04-18,First Class,CUS-1100,Customer_244,Corporate,South,Furniture,Desk,Desk - Furniture,1487.15,2,0.05,351.54
ORD-1173,2023-05-05,2023-05-09,Second Class,CUS-1066,Customer_336,Corporate,West,Office Supplies,Pens,Pens - Office Supplies,207.18,3,0.05,87.44
ORD-1174,2024-10-27,2024-10-31,Second Class,CUS-1767,Customer_266,Home Office,Central,Furniture,Chair,Chair - Furniture,1759.4,3,0.0,433.41
ORD-1175,2024-03-03,2024-03-08,Second Class,CUS-1898,Customer_483,Home Office,South,Furniture,Chair,Chair - Furniture,524.38,1,0.1,59.57
ORD-1176,2024-06-20,2024-06-21,Second Class,CUS-1127,Customer_96,Consumer,West,Technology,Printer,Printer - Technology,317.43,1,0.0,96.93
ORD-1177,2022-04-02,2022-04-07,Same Day,CUS-1662,Customer_467,Consumer,West,Office Supplies,Staplers,Staplers - Office Supplies,30.19,6,0.0,12.7
ORD-1178,2022-10-14,2022-10-17,Standard Class,CUS-1462,Customer_457,Corporate,West,Technology,Keyboard,Keyboard - Technology,1214.58,2,0.1,299.41
ORD-1179,2024-09-09,2024-09-12,Same Day,CUS-1608,Customer_260,Consumer,Central,Technology,Keyboard,Keyboard - Technology,710.39,2,0.0,204.82
ORD-1180,2024-02-24,2024-02-29,Same Day,CUS-1627,Customer_191,Consumer,South,Office Supplies,Staplers,Staplers - Office Supplies,220.28,4,0.05,68.25
ORD-1181,2024-02-07,2024-02-12,Second Class,CUS-1385,Customer_62,Corporate,South,Office Supplies,Binders,Binders - Office Supplies,522.85,7,0.1,142.21
ORD-1182,2023-02-09,2023-02-15,Second Class,CUS-1241,Customer_493,Home Office,West,Furniture,Bookshelf,Bookshelf - Furniture,1898.87,4,0.0,193.34
ORD-1183,2022-12-04,2022-12-09,Standard Class,CUS-1793,Customer_196,Home Office,East,Technology,Monitor,Monitor - Technology,1717.6,3,0.15,247.63
ORD-1184,2023-06-30,2023-07-04,Same Day,CUS-1104,Customer_192,Consumer,East,Furniture,Table,Table - Furniture,421.61,1,0.1,88.72
ORD-1185,2022-01-17,2022-01-18,Standard Class,CUS-1283,Customer_203,Consumer,West,Technology,Laptop,Laptop - Technology,2239.73,2,0.0,685.88
ORD-1186,2024-01-29,2024-01-31,Same Day,CUS-1007,Customer_333,Home Office,East,Office Supplies,Pens,Pens - Office Supplies,45.12,3,0.2,14.03
ORD-1187,2022-03-28,2022-03-31,Same Day,CUS-1365,Customer_228,Home Office,North,Technology,Printer,Printer - Technology,1149.98,1,0.1,228.37
ORD-1188,2023-03-12,2023-03-19,First Class,CUS-1137,Customer_38,Home Office,South,Office Supplies,Binders,Binders - Office Supplies,286.07,5,0.15,76.29
ORD-1189,2024-09-18,2024-09-22,First Class,CUS-1616,Customer_169,Corporate,East,Technology,Laptop,Laptop - Technology,123.98,2,0.0,25.06
ORD-1190,2022-08-05,2022-08-07,Same Day,CUS-1911,Customer_288,Consumer,West,Office Supplies,Paper,Paper - Office Supplies,126.61,8,0.05,58.22
ORD-1191,2024-06-10,2024-06-12,First Class,CUS-1984,Customer_114,Corporate,East,Office Supplies,Paper,Paper - Office Supplies,363.2,9,0.05,133.84
ORD-1192,2024-02-29,2024-03-04,Second Class,CUS-1630,Customer_39,Home Office,Central,Furniture,Cabinet,Cabinet - Furniture,552.07,1,0.0,122.78
ORD-1193,2023-05-12,2023-05-16,Second Class,CUS-1662,Customer_236,Consumer,Central,Technology,Mouse,Mouse - Technology,1175.16,1,0.1,276.64
ORD-1194,2022-07-22,2022-07-28,Same Day,CUS-1435,Customer_283,Corporate,East,Furniture,Table,Table - Furniture,609.56,1,0.0,123.62
ORD-1195,2022-03-29,2022-04-02,Standard Class,CUS-1806,Customer_108,Consumer,Central,Technology,Keyboard,Keyboard - Technology,1176.54,3,0.05,321.65
ORD-1196,2022-05-16,2022-05-18,First Class,CUS-1865,Customer_491,Consumer,South,Furniture,Chair,Chair - Furniture,294.53,1,0.0,68.32
ORD-1197,2023-04-18,2023-04-20,Standard Class,CUS-1313,Customer_54,Corporate,North,Technology,Keyboard,Keyboard - Technology,669.5,1,0.05,203.28
ORD-1198,2024-11-01,2024-11-02,Standard Class,CUS-1823,Customer_211,Consumer,West,Furniture,Chair,Chair - Furniture,1315.41,4,0.0,191.84
ORD-1199,2023-11-29,2023-12-03,Same Day,CUS-1999,Customer_359,Corporate,South,Office Supplies,Folders,Folders - Office Supplies,368.04,6,0.0,140.78
ORD-1200,2023-02-09,2023-02-11,Standard Class,CUS-1514,Customer_216,Consumer,South,Furniture,Cabinet,Cabinet - Furniture,1526.52,4,0.15,229.04
ORD-1201,2022-12-02,2022-12-04,Same Day,CUS-1914,Customer_305,Corporate,South,Office Supplies,Staplers,Staplers - Office Supplies,123.88,2,0.1,33.96
ORD-1202,2022-07-30,2022-08-05,Standard Class,CUS-1349,Customer_183,Corporate,West,Technology,Monitor,Monitor - Technology,2996.7,3,0.05,639.67
ORD-1203,2022-04-23,2022-04-30,First Class,CUS-1160,Customer_401,Consumer,South,Technology,Mouse,Mouse - Technology,2794.73,3,0.1,527.92
ORD-1204,2022-07-17,2022-07-21,First Class,CUS-1137,Customer_50,Home Office,South,Office Supplies,Binders,Binders - Office Supplies,857.52,9,0.0,354.25
ORD-1205,2024-08-30,2024-09-02,Standard Class,CUS-1580,Customer_349,Home Office,East,Technology,Printer,Printer - Technology,3395.34,3,0.0,801.07
ORD-1206,2022-02-18,2022-02-23,Second Class,CUS-1791,Customer_313,Corporate,South,Furniture,Bookshelf,Bookshelf - Furniture,539.56,4,0.15,108.42
ORD-1207,2023-09-04,2023-09-10,First Class,CUS-1413,Customer_342,Consumer,South,Technology,Monitor,Monitor - Technology,1150.11,1,0.0,185.64
ORD-1208,2024-06-21,2024-06-24,First Class,CUS-1695,Customer_107,Corporate,West,Office Supplies,Staplers,Staplers - Office Supplies,709.09,9,0.0,281.87
ORD-1209,2023-08-19,2023-08-21,Same Day,CUS-1977,Customer_160,Consumer,East,Furniture,Table,Table - Furniture,775.53,2,0.0,182.23
ORD-1210,2024-08-01,2024-08-08,Standard Class,CUS-1729,Customer_421,Corporate,West,Technology,Mouse,Mouse - Technology,1178.49,1,0.0,330.96
ORD-1211,2024-09-10,2024-09-11,Same Day,CUS-1894,Customer_490,Consumer,East,Office Supplies,Binders,Binders - Office Supplies,201.48,9,0.0,89.46
ORD-1212,2024-10-13,2024-10-20,Standard Class,CUS-1176,Customer_17,Consumer,East,Furniture,Chair,Chair - Furniture,765.57,2,0.05,159.1
ORD-1213,2024-08-23,2024-08-29,Standard Class,CUS-1097,Customer_144,Corporate,East,Furniture,Desk,Desk - Furniture,761.99,1,0.15,129.77
ORD-1214,2023-03-11,2023-03-16,Second Class,CUS-1390,Customer_277,Home Office,South,Office Supplies,Staplers,Staplers - Office Supplies,29.81,3,0.1,9.13
ORD-1215,2023-06-16,2023-06-18,First Class,CUS-1781,Customer_411,Corporate,South,Office Supplies,Staplers,Staplers - Office Supplies,135.95,8,0.1,40.66
ORD-1216,2024-09-27,2024-09-29,Same Day,CUS-1226,Customer_262,Consumer,West,Furniture,Chair,Chair - Furniture,681.13,2,0.0,108.03
ORD-1217,2023-11-10,2023-11-14,First Class,CUS-1007,Customer_408,Corporate,North,Office Supplies,Pens,Pens - Office Supplies,140.71,3,0.0,47.47
ORD-1218,2023-05-23,2023-05-27,Same Day,CUS-1209,Customer_42,Consumer,Central,Technology,Monitor,Monitor - Technology,2367.23,3,0.0,779.74
ORD-1219,2024-04-07,2024-04-11,Same Day,CUS-1485,Customer_417,Home Office,West,Furniture,Cabinet,Cabinet - Furniture,1062.51,3,0.15,113.19
ORD-1220,2022-08-08,2022-08-09,Standard Class,CUS-1648,Customer_12,Home Office,South,Office Supplies,Folders,Folders - Office Supplies,323.47,4,0.2,121.98
ORD-1221,2024-03-24,2024-03-31,Second Class,CUS-1570,Customer_247,Consumer,Central,Technology,Printer,Printer - Technology,421.46,1,0.2,116.65
ORD-1222,2022-05-11,2022-05-12,Second Class,CUS-1371,Customer_486,Corporate,West,Technology,Monitor,Monitor - Technology,1782.44,2,0.0,573.3
ORD-1223,2023-10-08,2023-10-11,Same Day,CUS-1475,Customer_286,Home Office,West,Technology,Keyboard,Keyboard - Technology,461.47,1,0.05,138.38
ORD-1224,2024-09-12,2024-09-17,Same Day,CUS-1952,Customer_279,Home Office,Central,Furniture,Chair,Chair - Furniture,687.12,2,0.05,138.6
ORD-1225,2024-06-14,2024-06-20,Second Class,CUS-1929,Customer_66,Home Office,South,Technology,Printer,Printer - Technology,1026.21,3,0.0,305.67
ORD-1226,2023-04-28,2023-05-02,Same Day,CUS-1920,Customer_303,Consumer,South,Office Supplies,Pens,Pens - Office Supplies,220.72,7,0.1,87.17
ORD-1227,2022-05-23,2022-05-30,Standard Class,CUS-1392,Customer_355,Consumer,East,Technology,Keyboard,Keyboard - Technology,1846.27,2,0.15,308.46
ORD-1228,2024-04-24,2024-05-01,First Class,CUS-1549,Customer_142,Corporate,East,Furniture,Table,Table - Furniture,1476.93,3,0.0,246.73
ORD-1229,2023-09-04,2023-09-09,First Class,CUS-1269,Customer_154,Corporate,North,Furniture,Table,Table - Furniture,870.7,2,0.0,142.11
ORD-1230,2023-09-06,2023-09-13,First Class,CUS-1326,Customer_206,Corporate,North,Furniture,Chair,Chair - Furniture,1883.32,3,0.15,164.41
ORD-1231,2024-12-22,2024-12-23,First Class,CUS-1935,Customer_465,Home Office,East,Office Supplies,Staplers,Staplers - Office Supplies,62.78,4,0.1,23.06
ORD-1232,2022-10-13,2022-10-14,First Class,CUS-1707,Customer_68,Corporate,East,Technology,Monitor,Monitor - Technology,391.82,1,0.0,117.01
ORD-1233,2024-09-14,2024-09-16,First Class,CUS-1267,Customer_35,Home Office,East,Technology,Printer,Printer - Technology,1983.04,3,0.15,349.01
ORD-1234,2024-02-18,2024-02-24,Same Day,CUS-1200,Customer_445,Consumer,Central,Furniture,Bookshelf,Bookshelf - Furniture,1016.63,4,0.05,203.43
ORD-1235,2024-11-24,2024-11-25,First Class,CUS-1872,Customer_147,Home Office,Central,Furniture,Chair,Chair - Furniture,1287.45,4,0.05,264.29
ORD-1236,2022-01-26,2022-01-30,Same Day,CUS-1539,Customer_260,Corporate,North,Technology,Printer,Printer - Technology,858.03,1,0.0,216.63
ORD-1237,2022-03-17,2022-03-22,First Class,CUS-1213,Customer_153,Corporate,West,Office Supplies,Staplers,Staplers - Office Supplies,689.25,7,0.0,262.88
ORD-1238,2023-07-27,2023-07-31,Same Day,CUS-1423,Customer_142,Home Office,North,Furniture,Desk,Desk - Furniture,1560.15,2,0.0,268.82
ORD-1239,2024-01-19,2024-01-23,Standard Class,CUS-1864,Customer_90,Corporate,Central,Technology,Printer,Printer - Technology,213.84,2,0.15,57.94
ORD-1240,2022-12-07,2022-12-12,Second Class,CUS-1855,Customer_277,Corporate,North,Technology,Mouse,Mouse - Technology,506.57,1,0.0,138.5
ORD-1241,2024-03-29,2024-04-01,Second Class,CUS-1167,Customer_108,Home Office,Central,Office Supplies,Pens,Pens - Office Supplies,143.42,3,0.15,40.6
ORD-1242,2022-01-19,2022-01-23,Same Day,CUS-1519,Customer_153,Consumer,Central,Technology,Printer,Printer - Technology,997.36,1,0.2,250.73
ORD-1243,2024-05-08,2024-05-14,Same Day,CUS-1419,Customer_82,Home Office,East,Office Supplies,Folders,Folders - Office Supplies,58.77,2,0.1,24.34
ORD-1244,2023-04-30,2023-05-03,Standard Class,CUS-1104,Customer_202,Consumer,South,Office Supplies,Staplers,Staplers - Office Supplies,116.11,3,0.15,42.8
ORD-1245,2023-03-26,2023-03-29,Second Class,CUS-1083,Customer_454,Corporate,West,Office Supplies,Folders,Folders - Office Supplies,275.29,3,0.1,117.62
ORD-1246,2023-10-29,2023-11-03,Same Day,CUS-1832,Customer_311,Corporate,North,Furniture,Bookshelf,Bookshelf - Furniture,216.39,2,0.05,29.65
ORD-1247,2024-09-12,2024-09-17,Same Day,CUS-1419,Customer_99,Home Office,East,Technology,Laptop,Laptop - Technology,127.49,1,0.0,40.84
ORD-1248,2023-01-10,2023-01-11,Same Day,CUS-1022,Customer_360,Corporate,South,Technology,Mouse,Mouse - Technology,1702.93,3,0.05,488.36
ORD-1249,2023-07-14,2023-07-16,Same Day,CUS-1420,Customer_56,Consumer,South,Office Supplies,Pens,Pens - Office Supplies,375.27,7,0.0,161.05
ORD-1250,2024-04-12,2024-04-13,Second Class,CUS-1125,Customer_395,Consumer,North,Office Supplies,Staplers,Staplers - Office Supplies,131.01,2,0.0,41.18
ORD-1251,2024-03-27,2024-03-28,Standard Class,CUS-1375,Customer_344,Corporate,West,Furniture,Bookshelf,Bookshelf - Furniture,1745.38,3,0.0,301.67
ORD-1252,2023-03-19,2023-03-22,First Class,CUS-1261,Customer_315,Corporate,South,Office Supplies,Folders,Folders - Office Supplies,557.61,6,0.05,200.81
ORD-1253,2022-05-05,2022-05-12,Standard Class,CUS-1707,Customer_274,Corporate,Central,Technology,Mouse,Mouse - Technology,1149.31,1,0.0,376.61
ORD-1254,2022-07-20,2022-07-21,Second Class,CUS-1164,Customer_489,Home Office,North,Technology,Printer,Printer - Technology,493.34,1,0.0,127.42
ORD-1255,2022-11-01,2022-11-06,First Class,CUS-1761,Customer_497,Home Office,Central,Furniture,Bookshelf,Bookshelf - Furniture,1047.99,3,0.15,183.82
ORD-1256,2022-12-07,2022-12-13,First Class,CUS-1482,Customer_397,Home Office,Central,Office Supplies,Staplers,Staplers - Office Supplies,151.97,4,0.05,47.33
ORD-1257,2024-05-15,2024-05-18,Same Day,CUS-1164,Customer_487,Home Office,East,Office Supplies,Folders,Folders - Office Supplies,128.45,2,0.05,51.75
ORD-1258,2023-06-04,2023-06-08,First Class,CUS-1684,Customer_47,Corporate,Central,Technology,Laptop,Laptop - Technology,3475.9,3,0.15,869.89
ORD-1259,2022-09-03,2022-09-08,Standard Class,CUS-1528,Customer_371,Consumer,South,Furniture,Table,Table - Furniture,1172.15,4,0.15,240.72
ORD-1260,2022-05-27,2022-05-29,First Class,CUS-1703,Customer_249,Corporate,South,Furniture,Desk,Desk - Furniture,493.9,1,0.05,89.55
ORD-1261,2023-05-14,2023-05-16,First Class,CUS-1902,Customer_365,Corporate,Central,Technology,Keyboard,Keyboard - Technology,1119.95,2,0.1,270.42
ORD-1262,2022-06-12,2022-06-19,Standard Class,CUS-1322,Customer_443,Consumer,Central,Technology,Monitor,Monitor - Technology,393.2,1,0.0,83.51
ORD-1263,2024-04-16,2024-04-21,Standard Class,CUS-1125,Customer_277,Corporate,West,Office Supplies,Folders,Folders - Office Supplies,441.94,6,0.1,130.02
ORD-1264,2022-07-13,2022-07-14,Second Class,CUS-1578,Customer_65,Home Office,North,Office Supplies,Pens,Pens - Office Supplies,795.93,8,0.0,239.15
ORD-1265,2022-01-25,2022-01-30,Same Day,CUS-1103,Customer_23,Consumer,Central,Technology,Printer,Printer - Technology,931.03,1,0.15,215.83
ORD-1266,2024-03-12,2024-03-18,Same Day,CUS-1044,Customer_61,Home Office,North,Furniture,Cabinet,Cabinet - Furniture,1627.39,3,0.05,316.41
ORD-1267,2022-03-24,2022-03-27,Second Class,CUS-1473,Customer_13,Home Office,East,Furniture,Desk,Desk - Furniture,539.12,2,0.05,62.37
ORD-1268,2022-07-03,2022-07-10,First Class,CUS-1629,Customer_221,Home Office,West,Office Supplies,Staplers,Staplers - Office Supplies,262.31,8,0.0,92.66
ORD-1269,2022-11-17,2022-11-18,First Class,CUS-1182,Customer_23,Consumer,Central,Technology,Printer,Printer - Technology,528.54,1,0.1,89.22
ORD-1270,2023-06-28,2023-07-04,Same Day,CUS-1052,Customer_408,Corporate,South,Furniture,Desk,Desk - Furniture,2311.33,4,0.0,478.66
ORD-1271,2024-04-26,2024-05-02,First Class,CUS-1849,Customer_248,Home Office,Central,Furniture,Cabinet,Cabinet - Furniture,1159.95,4,0.05,157.18
ORD-1272,2022-12-20,2022-12-27,First Class,CUS-1095,Customer_214,Consumer,South,Office Supplies,Pens,Pens - Office Supplies,45.12,9,0.05,13.26
ORD-1273,2022-10-21,2022-10-22,Standard Class,CUS-1618,Customer_147,Corporate,East,Office Supplies,Paper,Paper - Office Supplies,115.72,9,0.15,45.77
ORD-1274,2022-05-17,2022-05-20,First Class,CUS-1971,Customer_179,Corporate,South,Furniture,Cabinet,Cabinet - Furniture,1211.02,3,0.15,161.2
ORD-1275,2023-02-05,2023-02-07,Same Day,CUS-1916,Customer_235,Consumer,Central,Office Supplies,Paper,Paper - Office Supplies,646.8,9,0.0,215.64
ORD-1276,2024-11-02,2024-11-07,Same Day,CUS-1722,Customer_140,Consumer,North,Technology,Monitor,Monitor - Technology,3406.74,3,0.0,834.93
ORD-1277,2024-03-20,2024-03-21,First Class,CUS-1454,Customer_489,Home Office,East,Technology,Monitor,Monitor - Technology,1559.18,2,0.1,211.3
ORD-1278,2024-11-02,2024-11-04,Second Class,CUS-1992,Customer_100,Home Office,South,Technology,Printer,Printer - Technology,805.96,1,0.05,249.63
ORD-1279,2023-09-13,2023-09-20,Same Day,CUS-1939,Customer_149,Consumer,West,Technology,Printer,Printer - Technology,583.75,3,0.1,181.21
ORD-1280,2023-06-24,2023-06-30,Same Day,CUS-1649,Customer_53,Consumer,South,Furniture,Chair,Chair - Furniture,1072.35,3,0.0,125.17
ORD-1281,2024-12-03,2024-12-10,Second Class,CUS-1920,Customer_387,Consumer,Central,Technology,Mouse,Mouse - Technology,144.45,2,0.0,33.62
ORD-1282,2022-04-21,2022-04-27,First Class,CUS-1851,Customer_119,Consumer,South,Technology,Monitor,Monitor - Technology,1158.02,1,0.05,314.09
ORD-1283,2024-02-23,2024-03-01,Second Class,CUS-1420,Customer_134,Home Office,West,Technology,Monitor,Monitor - Technology,137.84,1,0.0,30.81
ORD-1284,2023-10-27,2023-10-28,Second Class,CUS-1456,Customer_160,Consumer,South,Office Supplies,Paper,Paper - Office Supplies,332.07,5,0.2,124.7
ORD-1285,2022-11-27,2022-11-28,First Class,CUS-1225,Customer_412,Corporate,Central,Office Supplies,Pens,Pens - Office Supplies,361.79,4,0.1,158.73
ORD-1286,2023-04-16,2023-04-20,First Class,CUS-1799,Customer_28,Consumer,West,Furniture,Cabinet,Cabinet - Furniture,471.52,1,0.1,83.47
ORD-1287,2022-10-05,2022-10-06,Second Class,CUS-1266,Customer_461,Home Office,West,Technology,Keyboard,Keyboard - Technology,765.78,1,0.1,183.09
ORD-1288,2023-04-01,2023-04-05,Standard Class,CUS-1568,Customer_47,Home Office,North,Office Supplies,Staplers,Staplers - Office Supplies,95.0,1,0.0,42.28
ORD-1289,2022-06-08,2022-06-09,Second Class,CUS-1672,Customer_434,Consumer,West,Furniture,Desk,Desk - Furniture,448.12,1,0.0,47.81
ORD-1290,2023-02-26,2023-03-01,Second Class,CUS-1589,Customer_202,Consumer,West,Furniture,Bookshelf,Bookshelf - Furniture,534.64,1,0.15,97.31
ORD-1291,2022-10-29,2022-11-03,First Class,CUS-1862,Customer_156,Consumer,Central,Office Supplies,Binders,Binders - Office Supplies,18.01,1,0.2,5.84
ORD-1292,2022-09-29,2022-10-03,Second Class,CUS-1982,Customer_311,Corporate,North,Office Supplies,Staplers,Staplers - Office Supplies,232.35,9,0.05,106.81
ORD-1293,2024-05-19,2024-05-25,Standard Class,CUS-1847,Customer_450,Home Office,South,Furniture,Desk,Desk - Furniture,1045.59,3,0.1,149.89
ORD-1294,2024-07-18,2024-07-25,Second Class,CUS-1753,Customer_342,Home Office,South,Technology,Mouse,Mouse - Technology,576.97,1,0.1,177.61
ORD-1295,2022-04-03,2022-04-09,Same Day,CUS-1871,Customer_322,Consumer,West,Technology,Printer,Printer - Technology,1950.93,2,0.0,607.94
ORD-1296,2023-04-01,2023-04-04,Standard Class,CUS-1437,Customer_248,Consumer,North,Furniture,Bookshelf,Bookshelf - Furniture,2178.75,3,0.0,512.46
ORD-1297,2023-10-29,2023-10-31,First Class,CUS-1610,Customer_113,Consumer,East,Office Supplies,Pens,Pens - Office Supplies,65.37,1,0.0,20.04
ORD-1298,2023-12-19,2023-12-20,Same Day,CUS-1057,Customer_154,Consumer,South,Furniture,Bookshelf,Bookshelf - Furniture,351.0,1,0.1,42.98
ORD-1299,2022-11-11,2022-11-14,Standard Class,CUS-1579,Customer_197,Corporate,Central,Technology,Laptop,Laptop - Technology,220.4,1,0.1,38.68
ORD-1300,2023-10-13,2023-10-16,First Class,CUS-1153,Customer_40,Corporate,South,Technology,Keyboard,Keyboard - Technology,646.16,3,0.05,203.03
ORD-1301,2023-02-09,2023-02-15,Second Class,CUS-1111,Customer_103,Home Office,South,Office Supplies,Paper,Paper - Office Supplies,97.7,4,0.0,35.09
ORD-1302,2024-07-12,2024-07-18,First Class,CUS-1039,Customer_447,Corporate,South,Technology,Keyboard,Keyboard - Technology,1898.88,3,0.05,563.14
ORD-1303,2022-07-08,2022-07-12,Second Class,CUS-1876,Customer_69,Home Office,West,Furniture,Bookshelf,Bookshelf - Furniture,424.31,1,0.0,60.89
ORD-1304,2024-05-12,2024-05-18,Standard Class,CUS-1614,Customer_422,Consumer,East,Technology,Laptop,Laptop - Technology,933.01,2,0.1,159.64
ORD-1305,2022-07-31,2022-08-03,First Class,CUS-1305,Customer_30,Corporate,South,Office Supplies,Staplers,Staplers - Office Supplies,301.92,4,0.15,98.68
ORD-1306,2023-12-03,2023-12-08,Standard Class,CUS-1527,Customer_22,Corporate,North,Technology,Keyboard,Keyboard - Technology,875.02,2,0.2,161.81
ORD-1307,2022-08-01,2022-08-07,First Class,CUS-1520,Customer_465,Home Office,North,Technology,Laptop,Laptop - Technology,1731.44,2,0.0,530.04
ORD-1308,2022-01-10,2022-01-16,Standard Class,CUS-1728,Customer_51,Home Office,South,Technology,Laptop,Laptop - Technology,2768.57,3,0.0,699.81
ORD-1309,2023-05-04,2023-05-11,First Class,CUS-1762,Customer_169,Home Office,East,Furniture,Table,Table - Furniture,1220.57,2,0.15,146.4
ORD-1310,2023-04-22,2023-04-23,First Class,CUS-1182,Customer_192,Consumer,South,Technology,Monitor,Monitor - Technology,856.35,1,0.1,202.25
ORD-1311,2022-03-06,2022-03-07,Standard Class,CUS-1800,Customer_270,Corporate,South,Office Supplies,Paper,Paper - Office Supplies,237.92,3,0.0,109.33
ORD-1312,2023-11-05,2023-11-10,First Class,CUS-1192,Customer_453,Consumer,North,Office Supplies,Staplers,Staplers - Office Supplies,341.47,6,0.2,84.77
ORD-1313,2022-10-10,2022-10-16,First Class,CUS-1513,Customer_376,Home Office,North,Technology,Keyboard,Keyboard - Technology,1960.22,2,0.1,485.16
ORD-1314,2024-11-11,2024-11-14,Same Day,CUS-1123,Customer_481,Corporate,North,Technology,Printer,Printer - Technology,3276.0,3,0.0,933.02
